"epoch","ResNet_50_Base - _step","ResNet_50_Base - _step__MIN","ResNet_50_Base - _step__MAX","ResNet_50_Base - train_loss_epoch","ResNet_50_Base - train_loss_epoch__MIN","ResNet_50_Base - train_loss_epoch__MAX","ResNet_50_Base - val_loss_epoch","ResNet_50_Base - val_loss_epoch__MIN","ResNet_50_Base - val_loss_epoch__MAX"
"190","58062.5","58062","58063","0.0036007892340421677","0.0036007892340421677","0.0036007892340421677","0.0030154790729284286","0.0030154790729284286","0.0030154790729284286"
"191","58366.5","58366","58367","0.003691059770062566","0.003691059770062566","0.003691059770062566","0.0029497663490474224","0.0029497663490474224","0.0029497663490474224"
"192","58670.5","58670","58671","0.0037649173755198717","0.0037649173755198717","0.0037649173755198717","0.0030081775039434433","0.0030081775039434433","0.0030081775039434433"
"193","58974.5","58974","58975","0.0036810296587646008","0.0036810296587646008","0.0036810296587646008","0.0029278621077537537","0.0029278621077537537","0.0029278621077537537"
"194","59278.5","59278","59279","0.0037257089279592037","0.0037257089279592037","0.0037257089279592037","0.0031834112014621496","0.0031834112014621496","0.0031834112014621496"
"195","59582.5","59582","59583","0.0037111197598278522","0.0037111197598278522","0.0037111197598278522","0.0028694509528577328","0.0028694509528577328","0.0028694509528577328"
"196","59886.5","59886","59887","0.0037001778837293386","0.0037001778837293386","0.0037001778837293386","0.0028694509528577328","0.0028694509528577328","0.0028694509528577328"
"197","60190.5","60190","60191","0.0036299675703048706","0.0036299675703048706","0.0036299675703048706","0.0028767522890120745","0.0028767522890120745","0.0028767522890120745"
"198","60494.5","60494","60495","0.0036819414235651493","0.0036819414235651493","0.0036819414235651493","0.0029351634439080954","0.0029351634439080954","0.0029351634439080954"
"199","60798.5","60798","60799","0.0037649173755198717","0.0037649173755198717","0.0037649173755198717","0.003051985986530781","0.003051985986530781","0.003051985986530781"
"200","61102.5","61102","61103","0.00364820403046906","0.00364820403046906","0.00364820403046906","0.002847546711564064","0.002847546711564064","0.002847546711564064"
"201","61406.5","61406","61407","0.0036846769507974386","0.0036846769507974386","0.0036846769507974386","0.00299357483163476","0.00299357483163476","0.00299357483163476"
"202","61710.5","61710","61711","0.003738474566489458","0.003738474566489458","0.003738474566489458","0.0028986565303057432","0.0028986565303057432","0.0028986565303057432"
"203","62014.5","62014","62015","0.0035770819522440434","0.0035770819522440434","0.0035770819522440434","0.002905957866460085","0.002905957866460085","0.002905957866460085"
"204","62318.5","62318","62319","0.0037238853983581066","0.0037238853983581066","0.0037238853983581066","0.0028694509528577328","0.0028694509528577328","0.0028694509528577328"
"205","62622.5","62622","62623","0.003722061635926366","0.003722061635926366","0.003722061635926366","0.002978971926495433","0.002978971926495433","0.002978971926495433"
"206","62926.5","62926","62927","0.0037156790494918823","0.0037156790494918823","0.0037156790494918823","0.0029351634439080954","0.0029351634439080954","0.0029351634439080954"
"207","63230.5","63230","63231","0.0037074724677950144","0.0037074724677950144","0.0037074724677950144","0.0030373830813914537","0.0030373830813914537","0.0030373830813914537"
"208","63534.5","63534","63535","0.0037357390392571688","0.0037357390392571688","0.0037357390392571688","0.003030081745237112","0.003030081745237112","0.003030081745237112"
"209","63838.5","63838","63839","0.003712943522259593","0.003712943522259593","0.003712943522259593","0.002978971926495433","0.002978971926495433","0.002978971926495433"
"210","64142.5","64142","64143","0.0037594465538859367","0.0037594465538859367","0.0037594465538859367","0.0029278621077537537","0.0029278621077537537","0.0029278621077537537"
"211","64446.5","64446","64447","0.003670087782666087","0.003670087782666087","0.003670087782666087","0.0030154790729284286","0.0030154790729284286","0.0030154790729284286"
"212","64750.5","64750","64751","0.003702913410961628","0.003702913410961628","0.003702913410961628","0.0028986565303057432","0.0028986565303057432","0.0028986565303057432"
"213","65054.5","65054","65055","0.0036983543541282415","0.0036983543541282415","0.0036983543541282415","0.002789135556668043","0.002789135556668043","0.002789135556668043"
