"epoch","ENetB0_Tuned - _step","ENetB0_Tuned - _step__MIN","ENetB0_Tuned - _step__MAX","ENetB0_Tuned - train_loss_epoch","ENetB0_Tuned - train_loss_epoch__MIN","ENetB0_Tuned - train_loss_epoch__MAX","ENetB0_Tuned - val_loss_epoch","ENetB0_Tuned - val_loss_epoch__MIN","ENetB0_Tuned - val_loss_epoch__MAX"
"195","15286.5","15286","15287","0.027474140748381615","0.027474140748381615","0.027474140748381615","0.0029643692541867495","0.0029643692541867495","0.0029643692541867495"
"196","15364.5","15364","15365","0.02662067487835884","0.02662067487835884","0.02662067487835884","0.0031323013827204704","0.0031323013827204704","0.0031323013827204704"
"197","15442.5","15442","15443","0.028282927349209785","0.028282927349209785","0.028282927349209785","0.0030811915639787912","0.0030811915639787912","0.0030811915639787912"
"198","15520.5","15520","15521","0.027172327041625977","0.027172327041625977","0.027172327041625977","0.0032637265976518393","0.0032637265976518393","0.0032637265976518393"
"199","15598.5","15598","15599","0.03017040155827999","0.03017040155827999","0.03017040155827999","0.0032564252614974976","0.0032564252614974976","0.0032564252614974976"
"200","15676.5","15676","15677","0.027285393327474594","0.027285393327474594","0.027285393327474594","0.0032929321750998497","0.0032929321750998497","0.0032929321750998497"
"201","15754.5","15754","15755","0.027088439092040062","0.027088439092040062","0.027088439092040062","0.004351635463535786","0.004351635463535786","0.004351635463535786"
"202","15832.5","15832","15833","0.027352867648005486","0.027352867648005486","0.027352867648005486","0.003117698710411787","0.003117698710411787","0.003117698710411787"
"203","15910.5","15910","15911","0.026373570784926414","0.026373570784926414","0.026373570784926414","0.004614485893398523","0.004614485893398523","0.004614485893398523"
"204","15988.5","15988","15989","0.027616385370492935","0.027616385370492935","0.027616385370492935","0.0030957944691181183","0.0030957944691181183","0.0030957944691181183"
"205","16066.5","16066","16067","0.027672918513417244","0.027672918513417244","0.027672918513417244","0.0033148364163935184","0.0033148364163935184","0.0033148364163935184"
"206","16144.5","16144","16145","0.027025524526834488","0.027025524526834488","0.027025524526834488","0.00332213775254786","0.00332213775254786","0.00332213775254786"
"207","16222.5","16222","16223","0.028116976842284203","0.028116976842284203","0.028116976842284203","0.0032564252614974976","0.0032564252614974976","0.0032564252614974976"
"208","16300.5","16300","16301","0.027161385864019394","0.027161385864019394","0.027161385864019394","0.0031907125376164913","0.0031907125376164913","0.0031907125376164913"
"209","16378.5","16378","16379","0.027858929708600044","0.027858929708600044","0.027858929708600044","0.003599591087549925","0.003599591087549925","0.003599591087549925"
"210","16456.5","16456","16457","0.027954671531915665","0.027954671531915665","0.027954671531915665","0.0030154790729284286","0.0030154790729284286","0.0030154790729284286"
"211","16534.5","16534","16535","0.026952577754855156","0.026952577754855156","0.026952577754855156","0.003271027933806181","0.003271027933806181","0.003271027933806181"
"212","16612.5","16612","16613","0.02733098529279232","0.02733098529279232","0.02733098529279232","0.0031907125376164913","0.0031907125376164913","0.0031907125376164913"
"213","16690.5","16690","16691","0.02774677611887455","0.02774677611887455","0.02774677611887455","0.003409754717722535","0.003409754717722535","0.003409754717722535"
"214","16768.5","16768","16769","0.0275762639939785","0.0275762639939785","0.0275762639939785","0.0034243573900312185","0.0034243573900312185","0.0034243573900312185"
"215","16846.5","16846","16847","0.027619119733572006","0.027619119733572006","0.027619119733572006","0.0034754672087728977","0.0034754672087728977","0.0034754672087728977"
"216","16924.5","16924","16925","0.027949200943112373","0.027949200943112373","0.027949200943112373","0.0034243573900312185","0.0034243573900312185","0.0034243573900312185"
"217","17002.5","17002","17003","0.028644010424613953","0.028644010424613953","0.028644010424613953","0.003395151812583208","0.003395151812583208","0.003395151812583208"
"218","17080.5","17080","17081","0.028572887182235718","0.028572887182235718","0.028572887182235718","0.003066588891670108","0.003066588891670108","0.003066588891670108"
"219","17158.5","17158","17159","0.02731548435986042","0.02731548435986042","0.02731548435986042","0.003482768777757883","0.003482768777757883","0.003482768777757883"
"220","17236.5","17236","17237","0.026654411107301712","0.026654411107301712","0.026654411107301712","0.0037456192076206207","0.0037456192076206207","0.0037456192076206207"
"221","17314.5","17314","17315","0.027278099209070206","0.027278099209070206","0.027278099209070206","0.003614193992689252","0.003614193992689252","0.003614193992689252"
