index,case_dir,sim_id,r_p
88,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05591,bcc_lattice_rp_05591,0.05591291825836517
89,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05593,bcc_lattice_rp_05593,0.05593091861837237
90,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05594,bcc_lattice_rp_05594,0.05594991899837997
91,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05596,bcc_lattice_rp_05596,0.05596791935838717
92,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05598,bcc_lattice_rp_05598,0.05598691973839477
93,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05600,bcc_lattice_rp_05600,0.05600492009840197
94,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05602,bcc_lattice_rp_05602,0.056023920478409574
95,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05604,bcc_lattice_rp_05604,0.05604192083841677
96,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05606,bcc_lattice_rp_05606,0.05606092121842437
97,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05607,bcc_lattice_rp_05607,0.05607892157843157
98,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05609,bcc_lattice_rp_05609,0.05609792195843917
99,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05611,bcc_lattice_rp_05611,0.05611592231844637
100,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05613,bcc_lattice_rp_05613,0.05613492269845397
101,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05615,bcc_lattice_rp_05615,0.056152923058461174
102,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05617,bcc_lattice_rp_05617,0.056171923438468774
103,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05618,bcc_lattice_rp_05618,0.05618992379847597
104,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05620,bcc_lattice_rp_05620,0.05620892417848357
105,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05622,bcc_lattice_rp_05622,0.05622692453849077
106,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05624,bcc_lattice_rp_05624,0.05624592491849837
107,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05626,bcc_lattice_rp_05626,0.05626392527850557
108,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05628,bcc_lattice_rp_05628,0.05628292565851317
109,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05630,bcc_lattice_rp_05630,0.056300926018520374
